sale.date,sales.rep,rep.sex,rep.region,rep.feedback,wine,type,cost,unit.price,units.sold,income,expenses,year
5/28/2014,Clement Arias,1,North,7,Pinot Gris,white,3.741,13.42,15,201.3,6.2,2014
5/28/2014,Eura Begay,0,North,5,Pinot Gris,white,3.741,13.42,11,147.62,7.04,2014
5/28/2014,Jewel Copas,1,South,4,Shiraz,red,6.051,20.05,15,300.75,11.115,2014
5/28/2014,Deloras Mcfetridge,0,West,6,Riesling,white,2.097,6.99,5,34.95,3.8658,2014
5/29/2014,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,7,52.01,3.5175,2014
5/29/2014,Clement Arias,1,North,5,Sauvignon Blanc,white,2.697,9.94,21,208.74,5.84,2014
5/29/2014,Yolando Galicia,0,North,6,Pinot Gris,white,3.741,13.42,14,187.88,7.79,2014
5/29/2014,Tori Hastie,0,South,5,Chardonnay,white,3.15,10.38,13,134.94,6.6785,2014
5/29/2014,Deloras Mcfetridge,0,West,7,Merlot,red,2.229,7.43,13,96.59,4.3758,2014
5/29/2014,Lesia Belt,0,West,7,Riesling,white,2.097,6.99,15,104.85,4.0902,2014
5/30/2014,Aiko Hamsher,0,East,6,Cabernet Sauvignon,red,3.624,12.08,23,277.84,6.6045,2014
5/30/2014,Aiko Hamsher,0,East,5,Merlot,red,2.229,7.43,17,126.31,5.082,2014
5/30/2014,Aiko Hamsher,0,East,7,Merlot,red,2.229,7.43,11,81.73,5.0085,2014
5/30/2014,Aiko Hamsher,0,East,6,Merlot,red,2.229,7.43,13,96.59,4.431,2014
5/30/2014,Karry Noell,0,East,8,Merlot,red,2.229,7.43,11,81.73,4.62,2014
5/30/2014,Yolando Galicia,0,North,4,Merlot,red,2.229,8.38,28,234.64,5.54,2014
5/30/2014,Lavera Mccallie,0,South,6,Sauvignon Blanc,white,2.697,8.87,8,70.96,4.313,2014
5/30/2014,Bianca Suchan,0,West,6,Chardonnay,white,3.15,10.5,20,210,6.7116,2014
5/30/2014,Lesia Belt,0,West,7,Sauvignon Blanc,white,2.697,8.99,13,116.87,4.9674,2014
5/31/2014,Eura Begay,0,North,6,Cabernet Sauvignon,red,3.624,13.03,21,273.63,7.04,2014
5/31/2014,Jewel Copas,1,South,6,Cabernet Sauvignon,red,3.624,11.96,17,203.32,6.4885,2014
5/31/2014,Jewel Copas,1,South,4,Cabernet Sauvignon,red,3.624,11.96,18,215.28,6.6785,2014
5/31/2014,Lavera Mccallie,0,South,5,Chardonnay,white,3.15,10.38,29,301.02,6.3175,2014
5/31/2014,Lavera Mccallie,0,South,7,Merlot,red,2.229,7.31,14,102.34,4.3985,2014
6/1/2014,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,11,77,4.26,2014
6/1/2014,Yolando Galicia,0,North,6,Merlot,red,2.229,8.38,11,92.18,3.94,2014
6/2/2014,Nilda Hypolite,0,Central,6,Merlot,red,2.229,7,22,154,5.59,2014
6/2/2014,Virgilio Mcelligott,1,Central,5,Shiraz,red,6.051,19.74,17,335.58,9.92,2014
6/2/2014,Karry Noell,0,East,7,Merlot,red,2.229,7.43,20,148.6,5.3655,2014
6/2/2014,Karry Noell,0,East,8,Merlot,red,2.229,7.43,12,89.16,4.641,2014
6/2/2014,Yolando Galicia,0,North,4,Pinot Gris,white,3.741,13.42,14,187.88,7.16,2014
6/2/2014,Vicki Kilkenny,0,West,8,Pinot Gris,white,3.741,12.47,11,137.17,6.8646,2014
6/3/2014,Aiko Hamsher,0,East,6,Pinot Gris,white,3.741,12.47,19,236.93,7.1295,2014
6/3/2014,Jewel Copas,1,South,5,Merlot,red,2.229,7.31,15,109.65,4.807,2014
6/3/2014,Tori Hastie,0,South,6,Chardonnay,white,3.15,10.38,18,186.84,6.232,2014
6/3/2014,Tori Hastie,0,South,6,Riesling,white,2.097,6.87,9,61.83,3.5435,2014
6/3/2014,Tori Hastie,0,South,5,Sauvignon Blanc,white,2.697,8.87,18,159.66,4.7405,2014
6/3/2014,Lesia Belt,0,West,7,Pinot Gris,white,3.741,12.47,9,112.23,5.7018,2014
6/4/2014,Dannette Saltsman,0,Central,6,Shiraz,red,6.051,19.74,22,434.28,12.61,2014
6/4/2014,Virgilio Mcelligott,1,Central,3,Merlot,red,2.229,7,16,112,5,2014
6/4/2014,Kym Velarde,0,East,5,Merlot,red,2.229,7.43,17,126.31,5.46,2014
6/4/2014,Clement Arias,1,North,6,Merlot,red,2.229,8.38,18,150.84,5.36,2014
6/4/2014,Shameka Mertes,0,North,5,Cabernet Sauvignon,red,3.624,13.03,8,104.24,6.49,2014
6/4/2014,Shameka Mertes,0,North,6,Chardonnay,white,3.15,11.45,24,274.8,7.39,2014
6/4/2014,Yolando Galicia,0,North,6,Shiraz,red,6.051,21.12,13,274.56,10.59,2014
6/4/2014,Deloras Mcfetridge,0,West,5,Sauvignon Blanc,white,2.697,8.99,14,125.86,4.692,2014
6/4/2014,Vicki Kilkenny,0,West,7,Sauvignon Blanc,white,2.697,8.99,3,26.97,4.2636,2014
6/5/2014,Nilda Hypolite,0,Central,7,Cabernet Sauvignon,red,3.624,11.65,10,116.5,5.84,2014
6/5/2014,Kym Velarde,0,East,5,Merlot,red,2.229,7.43,22,163.46,5.187,2014
6/5/2014,Eura Begay,0,North,6,Chardonnay,white,3.15,11.45,21,240.45,6.92,2014
6/5/2014,Eura Begay,0,North,5,Pinot Gris,white,3.741,13.42,13,174.46,6.88,2014
6/5/2014,Shameka Mertes,0,North,7,Pinot Gris,white,3.741,13.42,23,308.66,7.52,2014
6/6/2014,Aiko Hamsher,0,East,5,Merlot,red,2.229,7.43,36,267.48,6.426,2014
6/6/2014,Kym Velarde,0,East,4,Pinot Gris,white,3.741,12.47,16,199.52,7.728,2014
6/6/2014,Clement Arias,1,North,7,Pinot Gris,white,3.741,13.42,18,241.56,7.7,2014
6/6/2014,Eura Begay,0,North,5,Merlot,red,2.229,8.38,9,75.42,4.43,2014
6/6/2014,Shameka Mertes,0,North,6,Sauvignon Blanc,white,2.697,9.94,11,109.34,5.58,2014
6/6/2014,Yolando Galicia,0,North,6,Merlot,red,2.229,8.38,10,83.8,4.08,2014
6/6/2014,Deloras Mcfetridge,0,West,6,Sauvignon Blanc,white,2.697,8.99,11,98.89,4.7124,2014
6/6/2014,Lesia Belt,0,West,6,Cabernet Sauvignon,red,3.624,12.08,11,132.88,6.4668,2014
6/6/2014,Lesia Belt,0,West,7,Merlot,red,2.229,7.43,10,74.3,4.386,2014
6/7/2014,Dannette Saltsman,0,Central,6,Pinot Gris,white,3.741,12.04,10,120.4,7.27,2014
6/7/2014,Dannette Saltsman,0,Central,4,Riesling,white,2.097,6.56,5,32.8,3.66,2014
6/7/2014,Virgilio Mcelligott,1,Central,7,Sauvignon Blanc,white,2.697,8.56,13,111.28,5.22,2014
6/7/2014,Aiko Hamsher,0,East,7,Chardonnay,white,3.15,10.5,31,325.5,7.4655,2014
6/7/2014,Ben Gerry,1,East,4,Riesling,white,2.097,6.99,28,195.72,5.8065,2014
6/7/2014,Karry Noell,0,East,6,Merlot,red,2.229,7.43,24,178.32,4.662,2014
6/7/2014,Clement Arias,1,North,7,Cabernet Sauvignon,red,3.624,13.03,9,117.27,7.09,2014
6/7/2014,Jewel Copas,1,South,5,Chardonnay,white,3.15,10.38,17,176.46,5.548,2014
6/7/2014,Tori Hastie,0,South,5,Riesling,white,2.097,6.87,21,144.27,5.1205,2014
6/7/2014,Lesia Belt,0,West,6,Merlot,red,2.229,7.43,9,66.87,3.5394,2014
6/8/2014,Karry Noell,0,East,6,Cabernet Sauvignon,red,3.624,12.08,13,157.04,6.2475,2014
6/8/2014,Clement Arias,1,North,6,Merlot,red,2.229,8.38,11,92.18,4.55,2014
6/8/2014,Eura Begay,0,North,6,Pinot Gris,white,3.741,13.42,21,281.82,8.04,2014
6/8/2014,Shameka Mertes,0,North,6,Chardonnay,white,3.15,11.45,17,194.65,6.08,2014
6/8/2014,Yolando Galicia,0,North,5,Riesling,white,2.097,7.94,14,111.16,4.12,2014
6/9/2014,Ben Gerry,1,East,5,Pinot Gris,white,3.741,12.47,18,224.46,7.749,2014
6/9/2014,Shameka Mertes,0,North,7,Chardonnay,white,3.15,11.45,11,125.95,5.7,2014
6/9/2014,Lavera Mccallie,0,South,4,Pinot Gris,white,3.741,12.35,14,172.9,6.251,2014
6/9/2014,Tori Hastie,0,South,6,Chardonnay,white,3.15,10.38,8,83.04,4.883,2014
6/9/2014,Bianca Suchan,0,West,7,Pinot Gris,white,3.741,12.47,17,211.99,6.987,2014
6/10/2014,Dannette Saltsman,0,Central,5,Cabernet Sauvignon,red,3.624,11.65,5,58.25,5.78,2014
6/10/2014,Dannette Saltsman,0,Central,7,Sauvignon Blanc,white,2.697,8.56,21,179.76,5.19,2014
6/10/2014,Virgilio Mcelligott,1,Central,7,Merlot,red,2.229,7,11,77,4.25,2014
6/10/2014,Clement Arias,1,North,5,Merlot,red,2.229,8.38,13,108.94,4.57,2014
6/10/2014,Clement Arias,1,North,5,Merlot,red,2.229,8.38,27,226.26,5.94,2014
6/10/2014,Lavera Mccallie,0,South,5,Pinot Gris,white,3.741,12.35,11,135.85,6.6215,2014
6/10/2014,Bianca Suchan,0,West,7,Shiraz,red,6.051,20.17,12,242.04,11.5056,2014
6/10/2014,Deloras Mcfetridge,0,West,6,Merlot,red,2.229,7.43,8,59.44,4.3452,2014
6/10/2014,Vicki Kilkenny,0,West,6,Pinot Gris,white,3.741,12.47,11,137.17,7.3542,2014
6/11/2014,Virgilio Mcelligott,1,Central,7,Pinot Gris,white,3.741,12.04,14,168.56,6.52,2014
6/11/2014,Kym Velarde,0,East,6,Shiraz,red,6.051,20.17,21,423.57,11.3715,2014
6/11/2014,Clement Arias,1,North,7,Merlot,red,2.229,8.38,6,50.28,3.63,2014
6/11/2014,Deloras Mcfetridge,0,West,6,Merlot,red,2.229,7.43,10,74.3,4.0392,2014
6/11/2014,Lesia Belt,0,West,6,Pinot Gris,white,3.741,12.47,15,187.05,6.7626,2014
6/12/2014,Clement Arias,1,North,6,Pinot Gris,white,3.741,13.42,28,375.76,8.4,2014
6/12/2014,Deloras Mcfetridge,0,West,5,Pinot Gris,white,3.741,12.47,27,336.69,7.7316,2014
6/13/2014,Aiko Hamsher,0,East,7,Chardonnay,white,3.15,10.5,15,157.5,6.72,2014
6/13/2014,Eura Begay,0,North,6,Chardonnay,white,3.15,11.45,24,274.8,7.44,2014
6/13/2014,Lavera Mccallie,0,South,7,Merlot,red,2.229,7.31,23,168.13,5.301,2014
6/13/2014,Mamie Fullington,0,South,7,Chardonnay,white,3.15,10.38,30,311.4,6.194,2014
6/13/2014,Tori Hastie,0,South,6,Pinot Gris,white,3.741,12.35,18,222.3,7.315,2014
6/13/2014,Bianca Suchan,0,West,6,Cabernet Sauvignon,red,3.624,12.08,16,193.28,6.6912,2014
6/13/2014,Bianca Suchan,0,West,6,Merlot,red,2.229,7.43,19,141.17,4.5288,2014
6/13/2014,Lesia Belt,0,West,6,Chardonnay,white,3.15,10.5,16,168,6.5688,2014
6/13/2014,Lesia Belt,0,West,5,Chardonnay,white,3.15,10.5,7,73.5,4.7328,2014
6/13/2014,Lesia Belt,0,West,5,Riesling,white,2.097,6.99,28,195.72,5.9466,2014
6/13/2014,Vicki Kilkenny,0,West,7,Pinot Gris,white,3.741,12.47,28,349.16,7.5378,2014
6/14/2014,Dannette Saltsman,0,Central,5,Sauvignon Blanc,white,2.697,8.56,19,162.64,5.65,2014
6/14/2014,Aiko Hamsher,0,East,7,Chardonnay,white,3.15,10.5,37,388.5,8.8515,2014
6/14/2014,Kym Velarde,0,East,6,Chardonnay,white,3.15,10.5,18,189,6.951,2014
6/14/2014,Kym Velarde,0,East,5,Sauvignon Blanc,white,2.697,8.99,17,152.83,5.7645,2014
6/14/2014,Jewel Copas,1,South,6,Merlot,red,2.229,7.31,7,51.17,3.458,2014
6/14/2014,Lavera Mccallie,0,South,5,Merlot,red,2.229,7.31,22,160.82,4.978,2014
6/14/2014,Tori Hastie,0,South,6,Shiraz,red,6.051,20.05,16,320.8,10.5165,2014
6/14/2014,Deloras Mcfetridge,0,West,5,Chardonnay,white,3.15,10.5,14,147,5.9976,2014
6/14/2014,Vicki Kilkenny,0,West,5,Sauvignon Blanc,white,2.697,8.99,19,170.81,5.3448,2014
6/15/2014,Clement Arias,1,North,5,Sauvignon Blanc,white,2.697,9.94,24,238.56,6.57,2014
6/16/2014,Lolita Wass,0,Central,7,Shiraz,red,6.051,19.74,10,197.4,9.48,2014
6/16/2014,Aiko Hamsher,0,East,6,Chardonnay,white,3.15,10.5,19,199.5,6.4575,2014
6/16/2014,Aiko Hamsher,0,East,6,Shiraz,red,6.051,20.17,30,605.1,12.18,2014
6/16/2014,Bianca Suchan,0,West,5,Chardonnay,white,3.15,10.5,19,199.5,6.0792,2014
6/17/2014,Lolita Wass,0,Central,5,Merlot,red,2.229,7,9,63,3.8,2014
6/17/2014,Virgilio Mcelligott,1,Central,7,Merlot,red,2.229,7,13,91,4.43,2014
6/17/2014,Virgilio Mcelligott,1,Central,7,Riesling,white,2.097,6.56,36,236.16,6.35,2014
6/17/2014,Yolando Galicia,0,North,5,Chardonnay,white,3.15,11.45,19,217.55,6.69,2014
6/17/2014,Yolando Galicia,0,North,7,Pinot Gris,white,3.741,13.42,12,161.04,7.66,2014
6/17/2014,Lavera Mccallie,0,South,6,Chardonnay,white,3.15,10.38,2,20.76,5.092,2014
6/17/2014,Lesia Belt,0,West,6,Merlot,red,2.229,7.43,23,170.89,5.559,2014
6/18/2014,Virgilio Mcelligott,1,Central,6,Chardonnay,white,3.15,10.07,18,181.26,5.92,2014
6/18/2014,Aiko Hamsher,0,East,7,Chardonnay,white,3.15,10.5,27,283.5,7.623,2014
6/18/2014,Kym Velarde,0,East,7,Cabernet Sauvignon,red,3.624,12.08,36,434.88,8.3265,2014
6/18/2014,Kym Velarde,0,East,4,Merlot,red,2.229,7.43,14,104.02,5.208,2014
6/18/2014,Lavera Mccallie,0,South,3,Chardonnay,white,3.15,10.38,12,124.56,6.023,2014
6/18/2014,Lavera Mccallie,0,South,6,Riesling,white,2.097,6.87,18,123.66,4.674,2014
6/18/2014,Mamie Fullington,0,South,5,Pinot Gris,white,3.741,12.35,15,185.25,6.9255,2014
6/18/2014,Tori Hastie,0,South,8,Pinot Gris,white,3.741,12.35,18,222.3,6.9255,2014
6/18/2014,Deloras Mcfetridge,0,West,6,Riesling,white,2.097,6.99,18,125.82,4.4982,2014
6/19/2014,Tori Hastie,0,South,5,Pinot Gris,white,3.741,12.35,15,185.25,6.1465,2014
6/19/2014,Tori Hastie,0,South,6,Shiraz,red,6.051,20.05,13,260.65,9.8895,2014
6/19/2014,Deloras Mcfetridge,0,West,7,Riesling,white,2.097,6.99,6,41.94,3.978,2014
6/19/2014,Lesia Belt,0,West,5,Riesling,white,2.097,6.99,24,167.76,5.049,2014
6/20/2014,Dannette Saltsman,0,Central,7,Merlot,red,2.229,7,22,154,5.29,2014
6/20/2014,Aiko Hamsher,0,East,3,Shiraz,red,6.051,20.17,14,282.38,10.059,2014
6/20/2014,Ben Gerry,1,East,5,Chardonnay,white,3.15,10.5,35,367.5,7.8225,2014
6/20/2014,Kym Velarde,0,East,6,Chardonnay,white,3.15,10.5,7,73.5,5.691,2014
6/20/2014,Clement Arias,1,North,5,Pinot Gris,white,3.741,13.42,18,241.56,7.17,2014
6/20/2014,Clement Arias,1,North,6,Riesling,white,2.097,7.94,7,55.58,3.45,2014
6/20/2014,Jewel Copas,1,South,7,Pinot Gris,white,3.741,12.35,3,37.05,5.4815,2014
6/20/2014,Lavera Mccallie,0,South,6,Pinot Gris,white,3.741,12.35,12,148.2,6.0325,2014
6/20/2014,Tori Hastie,0,South,7,Pinot Gris,white,3.741,12.35,14,172.9,5.9375,2014
6/20/2014,Deloras Mcfetridge,0,West,6,Merlot,red,2.229,7.43,9,66.87,4.2228,2014
6/21/2014,Dannette Saltsman,0,Central,5,Pinot Gris,white,3.741,12.04,11,132.44,6.48,2014
6/21/2014,Virgilio Mcelligott,1,Central,7,Chardonnay,white,3.15,10.07,8,80.56,5.23,2014
6/21/2014,Ben Gerry,1,East,6,Cabernet Sauvignon,red,3.624,12.08,37,446.96,7.9485,2014
6/21/2014,Ben Gerry,1,East,6,Merlot,red,2.229,7.43,16,118.88,5.6175,2014
6/21/2014,Karry Noell,0,East,6,Merlot,red,2.229,7.43,20,148.6,5.3445,2014
6/21/2014,Karry Noell,0,East,7,Sauvignon Blanc,white,2.697,8.99,8,71.92,4.4835,2014
6/21/2014,Eura Begay,0,North,4,Sauvignon Blanc,white,2.697,9.94,17,168.98,5.71,2014
6/21/2014,Jewel Copas,1,South,4,Sauvignon Blanc,white,2.697,8.87,10,88.7,4.3605,2014
6/21/2014,Mamie Fullington,0,South,5,Cabernet Sauvignon,red,3.624,11.96,19,227.24,6.802,2014
6/21/2014,Tori Hastie,0,South,9,Cabernet Sauvignon,red,3.624,11.96,22,263.12,6.574,2014
6/21/2014,Vicki Kilkenny,0,West,7,Merlot,red,2.229,7.43,24,178.32,5.3448,2014
6/21/2014,Vicki Kilkenny,0,West,6,Sauvignon Blanc,white,2.697,8.99,12,107.88,5.4876,2014
6/22/2014,Eura Begay,0,North,6,Pinot Gris,white,3.741,13.42,21,281.82,6.99,2014
6/22/2014,Vicki Kilkenny,0,West,5,Pinot Gris,white,3.741,12.47,7,87.29,6.528,2014
6/23/2014,Aiko Hamsher,0,East,7,Cabernet Sauvignon,red,3.624,12.08,9,108.72,7.3605,2014
6/23/2014,Kym Velarde,0,East,7,Shiraz,red,6.051,20.17,20,403.4,11.1405,2014
6/23/2014,Bianca Suchan,0,West,7,Sauvignon Blanc,white,2.697,8.99,24,215.76,6.171,2014
6/23/2014,Deloras Mcfetridge,0,West,6,Sauvignon Blanc,white,2.697,8.99,14,125.86,4.743,2014
6/23/2014,Lesia Belt,0,West,8,Pinot Gris,white,3.741,12.47,18,224.46,7.7316,2014
6/24/2014,Lolita Wass,0,Central,6,Merlot,red,2.229,7,8,56,3.57,2014
6/24/2014,Lavera Mccallie,0,South,7,Pinot Gris,white,3.741,12.35,13,160.55,6.08,2014
6/24/2014,Lavera Mccallie,0,South,6,Sauvignon Blanc,white,2.697,8.87,9,79.83,5.1015,2014
6/24/2014,Mamie Fullington,0,South,5,Merlot,red,2.229,7.31,19,138.89,4.37,2014
6/24/2014,Bianca Suchan,0,West,6,Chardonnay,white,3.15,10.5,8,84,5.712,2014
6/24/2014,Bianca Suchan,0,West,7,Chardonnay,white,3.15,10.5,11,115.5,5.2122,2014
6/24/2014,Bianca Suchan,0,West,7,Merlot,red,2.229,7.43,12,89.16,4.7838,2014
6/25/2014,Dannette Saltsman,0,Central,6,Merlot,red,2.229,7,17,119,4.71,2014
6/25/2014,Lolita Wass,0,Central,7,Chardonnay,white,3.15,10.07,13,130.91,5.47,2014
6/25/2014,Vicki Kilkenny,0,West,4,Merlot,red,2.229,7.43,11,81.73,3.7536,2014
6/26/2014,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,13,96.59,4.431,2014
6/26/2014,Shameka Mertes,0,North,7,Merlot,red,2.229,8.38,8,67.04,3.67,2014
6/26/2014,Shameka Mertes,0,North,7,Sauvignon Blanc,white,2.697,9.94,11,109.34,5.04,2014
6/26/2014,Yolando Galicia,0,North,5,Chardonnay,white,3.15,11.45,10,114.5,5.51,2014
6/26/2014,Yolando Galicia,0,North,7,Shiraz,red,6.051,21.12,12,253.44,9.43,2014
6/26/2014,Lavera Mccallie,0,South,5,Merlot,red,2.229,7.31,13,95.03,4.142,2014
6/26/2014,Bianca Suchan,0,West,4,Cabernet Sauvignon,red,3.624,12.08,10,120.8,6.8952,2014
6/27/2014,Karry Noell,0,East,5,Cabernet Sauvignon,red,3.624,12.08,14,169.12,5.838,2014
6/27/2014,Karry Noell,0,East,5,Merlot,red,2.229,7.43,17,126.31,5.0505,2014
6/27/2014,Kym Velarde,0,East,7,Chardonnay,white,3.15,10.5,12,126,5.817,2014
6/27/2014,Kym Velarde,0,East,4,Merlot,red,2.229,7.43,25,185.75,6.2685,2014
6/27/2014,Clement Arias,1,North,5,Pinot Gris,white,3.741,13.42,21,281.82,7.27,2014
6/27/2014,Eura Begay,0,North,5,Chardonnay,white,3.15,11.45,18,206.1,6.88,2014
6/27/2014,Mamie Fullington,0,South,7,Pinot Gris,white,3.741,12.35,5,61.75,6.5455,2014
6/27/2014,Tori Hastie,0,South,4,Merlot,red,2.229,7.31,12,87.72,3.914,2014
6/28/2014,Kym Velarde,0,East,5,Cabernet Sauvignon,red,3.624,12.08,11,132.88,7.5915,2014
6/28/2014,Yolando Galicia,0,North,5,Pinot Gris,white,3.741,13.42,16,214.72,6.43,2014
6/28/2014,Jewel Copas,1,South,4,Pinot Gris,white,3.741,12.35,12,148.2,6.4885,2014
6/28/2014,Lavera Mccallie,0,South,6,Merlot,red,2.229,7.31,7,51.17,3.6385,2014
6/28/2014,Deloras Mcfetridge,0,West,6,Merlot,red,2.229,7.43,15,111.45,4.7328,2014
6/29/2014,Dannette Saltsman,0,Central,5,Pinot Gris,white,3.741,12.04,16,192.64,7.66,2014
6/29/2014,Lolita Wass,0,Central,5,Merlot,red,2.229,7,12,84,4.34,2014
6/29/2014,Kym Velarde,0,East,6,Sauvignon Blanc,white,2.697,8.99,26,233.74,6.4995,2014
6/29/2014,Kym Velarde,0,East,4,Sauvignon Blanc,white,2.697,8.99,16,143.84,6.279,2014
6/29/2014,Jewel Copas,1,South,4,Pinot Gris,white,3.741,12.35,20,247,7.087,2014
6/30/2014,Virgilio Mcelligott,1,Central,5,Pinot Gris,white,3.741,12.04,17,204.68,6.84,2014
6/30/2014,Kym Velarde,0,East,4,Merlot,red,2.229,7.43,11,81.73,3.885,2014
6/30/2014,Kym Velarde,0,East,5,Merlot,red,2.229,7.43,7,52.01,4.0635,2014
6/30/2014,Shameka Mertes,0,North,7,Merlot,red,2.229,8.38,12,100.56,4.2,2014
6/30/2014,Lavera Mccallie,0,South,5,Pinot Gris,white,3.741,12.35,18,222.3,6.7925,2014
7/1/2014,Ben Gerry,1,East,8,Merlot,red,2.229,7.43,11,81.73,4.389,2014
7/1/2014,Deloras Mcfetridge,0,West,6,Riesling,white,2.097,6.99,18,125.82,4.3044,2014
7/1/2014,Lesia Belt,0,West,5,Pinot Gris,white,3.741,12.47,12,149.64,6.426,2014
7/2/2014,Lolita Wass,0,Central,6,Sauvignon Blanc,white,2.697,8.56,3,25.68,4.33,2014
7/2/2014,Aiko Hamsher,0,East,5,Shiraz,red,6.051,20.17,26,524.42,10.668,2014
7/2/2014,Kym Velarde,0,East,7,Merlot,red,2.229,7.43,24,178.32,5.5545,2014
7/2/2014,Clement Arias,1,North,6,Cabernet Sauvignon,red,3.624,13.03,13,169.39,5.94,2014
7/2/2014,Jewel Copas,1,South,6,Cabernet Sauvignon,red,3.624,11.96,6,71.76,5.3865,2014
7/2/2014,Tori Hastie,0,South,7,Shiraz,red,6.051,20.05,9,180.45,8.512,2014
7/3/2014,Shameka Mertes,0,North,7,Cabernet Sauvignon,red,3.624,13.03,10,130.3,6.75,2014
7/3/2014,Shameka Mertes,0,North,7,Merlot,red,2.229,8.38,5,41.9,3.71,2014
7/3/2014,Shameka Mertes,0,North,6,Sauvignon Blanc,white,2.697,9.94,16,159.04,5.92,2014
7/4/2014,Aiko Hamsher,0,East,6,Chardonnay,white,3.15,10.5,15,157.5,6.258,2014
7/4/2014,Ben Gerry,1,East,7,Merlot,red,2.229,7.43,21,156.03,5.061,2014
7/4/2014,Kym Velarde,0,East,8,Chardonnay,white,3.15,10.5,23,241.5,7.7595,2014
7/4/2014,Clement Arias,1,North,6,Riesling,white,2.097,7.94,22,174.68,5.29,2014
7/4/2014,Shameka Mertes,0,North,4,Shiraz,red,6.051,21.12,10,211.2,9.54,2014
7/4/2014,Bianca Suchan,0,West,5,Cabernet Sauvignon,red,3.624,12.08,27,326.16,6.5688,2014
7/4/2014,Bianca Suchan,0,West,7,Chardonnay,white,3.15,10.5,15,157.5,5.814,2014
7/4/2014,Bianca Suchan,0,West,6,Merlot,red,2.229,7.43,15,111.45,5.1204,2014
7/5/2014,Kym Velarde,0,East,6,Pinot Gris,white,3.741,12.47,18,224.46,7.2135,2014
7/5/2014,Eura Begay,0,North,7,Merlot,red,2.229,8.38,14,117.32,5.03,2014
7/5/2014,Yolando Galicia,0,North,5,Sauvignon Blanc,white,2.697,9.94,21,208.74,5.26,2014
7/5/2014,Mamie Fullington,0,South,7,Merlot,red,2.229,7.31,14,102.34,4.0755,2014
7/5/2014,Vicki Kilkenny,0,West,6,Cabernet Sauvignon,red,3.624,12.08,10,120.8,6.2628,2014
7/6/2014,Aiko Hamsher,0,East,5,Pinot Gris,white,3.741,12.47,15,187.05,7.833,2014
7/7/2014,Dannette Saltsman,0,Central,5,Sauvignon Blanc,white,2.697,8.56,28,239.68,6.2,2014
7/7/2014,Aiko Hamsher,0,East,8,Pinot Gris,white,3.741,12.47,11,137.17,6.3105,2014
7/7/2014,Karry Noell,0,East,6,Cabernet Sauvignon,red,3.624,12.08,9,108.72,6.258,2014
7/7/2014,Karry Noell,0,East,3,Merlot,red,2.229,7.43,18,133.74,5.775,2014
7/7/2014,Kym Velarde,0,East,6,Cabernet Sauvignon,red,3.624,12.08,13,157.04,6.489,2014
7/7/2014,Kym Velarde,0,East,5,Merlot,red,2.229,7.43,24,178.32,5.0925,2014
7/7/2014,Mamie Fullington,0,South,7,Cabernet Sauvignon,red,3.624,11.96,10,119.6,6.2035,2014
7/7/2014,Deloras Mcfetridge,0,West,4,Sauvignon Blanc,white,2.697,8.99,20,179.8,4.947,2014
7/7/2014,Lesia Belt,0,West,5,Sauvignon Blanc,white,2.697,8.99,27,242.73,6.0996,2014
7/8/2014,Virgilio Mcelligott,1,Central,5,Chardonnay,white,3.15,10.07,18,181.26,6.29,2014
7/8/2014,Karry Noell,0,East,5,Merlot,red,2.229,7.43,16,118.88,5.1135,2014
7/8/2014,Clement Arias,1,North,7,Merlot,red,2.229,8.38,17,142.46,4.51,2014
7/8/2014,Eura Begay,0,North,5,Pinot Gris,white,3.741,13.42,9,120.78,6.69,2014
7/8/2014,Vicki Kilkenny,0,West,5,Merlot,red,2.229,7.43,30,222.9,5.5386,2014
7/9/2014,Aiko Hamsher,0,East,7,Merlot,red,2.229,7.43,27,200.61,5.9955,2014
7/9/2014,Eura Begay,0,North,6,Chardonnay,white,3.15,11.45,11,125.95,6.39,2014
7/10/2014,Lolita Wass,0,Central,7,Sauvignon Blanc,white,2.697,8.56,16,136.96,5,2014
7/10/2014,Eura Begay,0,North,6,Sauvignon Blanc,white,2.697,9.94,13,129.22,5.83,2014
7/10/2014,Lavera Mccallie,0,South,7,Chardonnay,white,3.15,10.38,14,145.32,5.8995,2014
7/11/2014,Dannette Saltsman,0,Central,5,Chardonnay,white,3.15,10.07,10,100.7,5.48,2014
7/11/2014,Dannette Saltsman,0,Central,7,Merlot,red,2.229,7,10,70,4.44,2014
7/11/2014,Virgilio Mcelligott,1,Central,7,Cabernet Sauvignon,red,3.624,11.65,14,163.1,6.34,2014
7/11/2014,Kym Velarde,0,East,6,Merlot,red,2.229,7.43,14,104.02,4.6725,2014
7/11/2014,Eura Begay,0,North,7,Pinot Gris,white,3.741,13.42,18,241.56,6.05,2014
7/11/2014,Tori Hastie,0,South,4,Pinot Gris,white,3.741,12.35,17,209.95,6.422,2014
7/11/2014,Tori Hastie,0,South,5,Shiraz,red,6.051,20.05,13,260.65,10.013,2014
7/11/2014,Lesia Belt,0,West,5,Pinot Gris,white,3.741,12.47,24,299.28,7.854,2014
